degradation,fold,level,method,runs,sample_accuracy_mean,sample_accuracy_std,sample_macro_f1_mean,sample_macro_f1_std,test_subjects,trial_accuracy_mean,trial_accuracy_std,trial_macro_f1_mean,trial_macro_f1_std
point_missing,loso_test_p1_val_p2,0.4,robhar_like,5,0.4906925418569254,0.0009131151611549853,0.41113626774201506,0.0010276903489887892,p1,0.5666666666666667,0.0,0.4885347985347985,0.0
point_missing,loso_test_p1_val_p2,0.5,robhar_like,5,0.4775951293759513,0.0008105648070438033,0.3980623721993578,0.0008140516159341147,p1,0.5333333333333333,0.0,0.4339433899433899,0.00105712244643592
point_missing,loso_test_p1_val_p2,0.6,robhar_like,5,0.4579832572298326,0.0009243991220547833,0.3778711890558044,0.0007921788996118113,p1,0.5,0.0,0.40069930069930065,0.0
point_missing,loso_test_p1_val_p2,0.7,robhar_like,5,0.42775494672754955,0.0004894348612119747,0.34522209682723093,0.000695945688457209,p1,0.44666666666666666,0.01632993161855452,0.3524395604395605,0.0193626332048575
coordinate_noise,loso_test_p1_val_p2,0.0,robhar_like,1,0.517427701674277,0.0,0.43703093361302,0.0,p1,0.5666666666666667,0.0,0.4885347985347985,0.0
coordinate_noise,loso_test_p1_val_p2,0.01,robhar_like,5,0.5183942161339422,0.00021605889751261654,0.43778578095907916,0.0002008036967184207,p1,0.5666666666666667,0.0,0.4885347985347985,0.0
coordinate_noise,loso_test_p1_val_p2,0.02,robhar_like,5,0.5212176560121765,0.00031062909637685385,0.4400228592216514,0.00028519603574131424,p1,0.5666666666666667,0.0,0.4885347985347985,0.0
coordinate_noise,loso_test_p1_val_p2,0.05,robhar_like,5,0.5357762557077625,0.000625902136832622,0.4500479478929882,0.0005857343107770482,p1,0.6,0.0,0.5114285714285713,0.0
coordinate_noise,loso_test_p1_val_p2,0.08,robhar_like,5,0.5527701674277016,0.0009726372774777599,0.4604604386041431,0.0011205832528505127,p1,0.6066666666666667,0.01333333333333333,0.5039523809523809,0.01486721270465459
coordinate_noise,loso_test_p1_val_p2,0.1,robhar_like,5,0.5617427701674277,0.0007513076973019398,0.4670920281621174,0.0009266064784307181,p1,0.6333333333333333,0.0,0.5330952380952381,0.0
strong_synthetic_clutter,loso_test_p1_val_p2,0.0,robhar_like,1,0.517427701674277,0.0,0.43703093361302,0.0,p1,0.5666666666666667,0.0,0.4885347985347985,0.0
strong_synthetic_clutter,loso_test_p1_val_p2,0.1,robhar_like,5,0.1495738203957382,0.0003613113385226552,0.05705554108790042,0.00032247028760347185,p1,0.13333333333333333,0.0,0.04444444444444444,0.0
strong_synthetic_clutter,loso_test_p1_val_p2,0.2,robhar_like,5,0.12003805175038051,0.0001065449010654529,0.036501986304546166,7.709348817474205e-05,p1,0.1,0.0,0.02142857142857143,0.0
strong_synthetic_clutter,loso_test_p1_val_p2,0.4,robhar_like,5,0.10395738203957383,0.00030154661729313553,0.02414533299368106,0.0002544136888086808,p1,0.1,0.0,0.020689655172413793,0.0
strong_synthetic_clutter,loso_test_p1_val_p2,0.6,robhar_like,5,0.10098173515981737,0.0001946227070402489,0.02152719246229777,0.00017101259832428496,p1,0.1,0.0,0.020137931034482758,0.000275862068965517
strong_synthetic_clutter,loso_test_p1_val_p2,0.8,robhar_like,5,0.10022831050228312,4.81320800634474e-05,0.020757715010133283,4.224661243843188e-05,p1,0.1,0.0,0.02,0.0
structured_realistic_clutter,loso_test_p1_val_p2,0.0,robhar_like,1,0.517427701674277,0.0,0.43703093361302,0.0,p1,0.5666666666666667,0.0,0.4885347985347985,0.0
structured_realistic_clutter,loso_test_p1_val_p2,0.02,robhar_like,5,0.5092161339421614,0.0009393157628989491,0.43549868406460945,0.0010320847115931496,p1,0.5666666666666667,0.0,0.4868681318681318,0.0
structured_realistic_clutter,loso_test_p1_val_p2,0.05,robhar_like,5,0.45996194824961945,0.011304288068314877,0.3793870049421756,0.01386297078609426,p1,0.5133333333333333,0.026666666666666658,0.41561183261183265,0.023775788948227388
structured_realistic_clutter,loso_test_p1_val_p2,0.1,robhar_like,5,0.22910197869101978,0.04029119718732417,0.16206114988744436,0.03860906555977495,p1,0.26666666666666666,0.06324555320336758,0.18684236505780455,0.05453328647811435
