degradation,fold,level,method,runs,sample_accuracy_mean,sample_accuracy_std,sample_macro_f1_mean,sample_macro_f1_std,test_subjects,trial_accuracy_mean,trial_accuracy_std,trial_macro_f1_mean,trial_macro_f1_std
coordinate_noise,loso_test_p6_val_p7,0.02,radar_stnet,5,0.8956773211567732,0.00012643263109464806,0.8717912986093046,0.0001343711144042313,p6,0.9,0.0,0.8666666666666666,0.0
coordinate_noise,loso_test_p6_val_p7,0.05,radar_stnet,5,0.8876179604261797,0.000193428691432866,0.8594991493114431,0.00019452262584696893,p6,0.9,0.0,0.8666666666666666,0.0
coordinate_noise,loso_test_p6_val_p7,0.08,radar_stnet,5,0.8772374429223744,0.0003964692930785469,0.8452514431281092,0.0004688454199571848,p6,0.9,0.0,0.8666666666666666,0.0
coordinate_noise,loso_test_p6_val_p7,0.1,radar_stnet,5,0.8603044140030441,0.0010622914725366365,0.8250196553016501,0.0011688042548256125,p6,0.9,0.0,0.8666666666666666,0.0
point_missing,loso_test_p7_val_p1,0.0,radar_stnet,1,0.6261415525114156,0.0,0.5958159170506597,0.0,p7,0.6666666666666666,0.0,0.6174999999999999,0.0
point_missing,loso_test_p7_val_p1,0.1,radar_stnet,5,0.626765601217656,0.0003030792656276612,0.5952013362121729,0.00024293367395834595,p7,0.7,0.0,0.64,0.0
point_missing,loso_test_p7_val_p1,0.2,radar_stnet,5,0.6273363774733638,0.0006813707545083412,0.5953137680764634,0.0007397913099059239,p7,0.6666666666666666,0.0,0.6174999999999999,0.0
point_missing,loso_test_p7_val_p1,0.3,radar_stnet,5,0.6266742770167427,0.0007648307169802567,0.5936752447349067,0.0005730735839853622,p7,0.6666666666666666,0.0,0.6174999999999999,0.0
point_missing,loso_test_p7_val_p1,0.4,radar_stnet,5,0.6265601217656012,0.001111475931017171,0.5920552317326516,0.0009012744118613335,p7,0.6666666666666666,0.0,0.6174999999999999,0.0
point_missing,loso_test_p7_val_p1,0.5,radar_stnet,5,0.6247412480974124,0.0006508518037511744,0.588252342828673,0.0008128651946115369,p7,0.6666666666666666,0.0,0.6174999999999999,0.0
point_missing,loso_test_p7_val_p1,0.6,radar_stnet,5,0.6186910197869102,0.0010094549188414722,0.5793162668230818,0.001613941005181072,p7,0.6666666666666666,0.0,0.6174999999999999,0.0
point_missing,loso_test_p7_val_p1,0.7,radar_stnet,5,0.6084018264840183,0.0009726372774777616,0.5633503883715651,0.0009795501026424788,p7,0.6333333333333333,0.0,0.5852941176470589,0.0
coordinate_noise,loso_test_p7_val_p1,0.0,radar_stnet,1,0.6261415525114156,0.0,0.5958159170506597,0.0,p7,0.6666666666666666,0.0,0.6174999999999999,0.0
coordinate_noise,loso_test_p7_val_p1,0.01,radar_stnet,5,0.6259969558599696,0.0003169050656568915,0.5960060332992061,0.0002454927503085745,p7,0.6666666666666666,0.0,0.6174999999999999,0.0
coordinate_noise,loso_test_p7_val_p1,0.02,radar_stnet,5,0.624345509893455,0.00028106826959847884,0.5953468786299547,0.0002994691582805303,p7,0.6666666666666666,0.0,0.6174999999999999,0.0
coordinate_noise,loso_test_p7_val_p1,0.05,radar_stnet,5,0.6107229832572298,0.0006658077771110709,0.5871621563884215,0.0006385668691202726,p7,0.6666666666666666,0.0,0.6174999999999999,0.0
coordinate_noise,loso_test_p7_val_p1,0.08,radar_stnet,5,0.5790030441400303,0.0003660886901310847,0.558829673579355,0.0005098587626650977,p7,0.5733333333333333,0.01333333333333333,0.5219298245614035,0.020701754385964888
coordinate_noise,loso_test_p7_val_p1,0.1,radar_stnet,5,0.5480441400304414,0.0005181748715539879,0.5203291149336784,0.0008980631568115459,p7,0.5333333333333333,0.0,0.48157894736842105,0.0
